,district,dt,future_dt,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,pop,rain_1h,snow_1h,weather_id,weather_main,weather_description,weather_icon
6014,Dublin 18,2025-02-22 16:08:23,2025-02-23 06:00:00,281.88,277.38,1006,83,279.0,100,0.0,10000,11.41,22.84,185,0.2,,,500,Rain,light rain,10n
6015,Dublin 18,2025-02-22 16:08:23,2025-02-23 07:00:00,281.79,277.3,1005,87,279.55,100,0.0,10000,11.2,22.79,180,0.98,,,500,Rain,light rain,10n
6016,Dublin 18,2025-02-22 16:08:23,2025-02-23 08:00:00,282.17,277.95,1004,89,280.21,100,0.01,6212,10.52,23.75,182,1.0,,,501,Rain,moderate rain,10d
6017,Dublin 18,2025-02-22 16:08:23,2025-02-23 09:00:00,282.7,278.65,1002,89,280.77,100,0.07,6716,10.55,23.07,189,1.0,,,501,Rain,moderate rain,10d
6018,Dublin 18,2025-02-22 16:08:23,2025-02-23 10:00:00,283.13,279.28,1002,89,281.18,100,0.07,5654,10.25,22.52,189,1.0,,,501,Rain,moderate rain,10d
6019,Dublin 18,2025-02-22 16:08:23,2025-02-23 11:00:00,283.61,283.01,1001,88,281.57,100,0.14,5290,10.35,22.98,192,1.0,,,501,Rain,moderate rain,10d
6020,Dublin 18,2025-02-22 16:08:23,2025-02-23 12:00:00,284.1,283.57,1000,89,282.21,100,0.15,8976,10.25,23.97,196,1.0,,,501,Rain,moderate rain,10d
6021,Dublin 18,2025-02-22 16:08:23,2025-02-23 13:00:00,284.36,283.86,1001,89,282.46,100,0.24,7403,10.54,20.09,211,1.0,,,501,Rain,moderate rain,10d
6022,Dublin 18,2025-02-22 16:08:23,2025-02-23 14:00:00,283.74,283.1,1001,86,281.39,100,0.13,10000,7.8,19.0,213,1.0,,,500,Rain,light rain,10d
6023,Dublin 18,2025-02-22 16:08:23,2025-02-23 15:00:00,282.79,279.16,1001,85,280.15,100,0.06,10000,8.78,15.91,212,1.0,,,501,Rain,moderate rain,10d
6024,Dublin 18,2025-02-22 16:08:23,2025-02-23 16:00:00,282.66,279.12,1001,84,279.96,100,0.1,10000,8.24,15.96,207,0.8,,,804,Clouds,overcast clouds,04d
6025,Dublin 18,2025-02-22 16:08:23,2025-02-23 17:00:00,282.81,279.18,1002,83,279.99,84,0.0,10000,8.79,17.07,214,0.8,,,803,Clouds,broken clouds,04d
6026,Dublin 18,2025-02-22 16:08:23,2025-02-23 18:00:00,282.61,278.91,1002,82,279.46,72,0.0,10000,8.83,16.71,214,0.8,,,803,Clouds,broken clouds,04n
6027,Dublin 18,2025-02-22 16:08:23,2025-02-23 19:00:00,282.42,278.58,1003,82,279.29,5,0.0,10000,9.16,17.02,215,0.0,,,800,Clear,clear sky,01n
6028,Dublin 18,2025-02-22 16:08:23,2025-02-23 20:00:00,282.03,278.2,1003,83,279.09,53,0.0,10000,8.63,16.6,218,0.0,,,803,Clouds,broken clouds,04n
6029,Dublin 18,2025-02-22 16:08:23,2025-02-23 21:00:00,281.84,278.03,1003,83,278.79,68,0.0,10000,8.32,16.01,218,0.0,,,803,Clouds,broken clouds,04n
6030,Dublin 18,2025-02-22 16:08:23,2025-02-23 22:00:00,281.54,277.69,1004,82,278.54,76,0.0,10000,8.13,16.09,220,0.0,,,803,Clouds,broken clouds,04n
6031,Dublin 18,2025-02-22 16:08:23,2025-02-23 23:00:00,281.19,277.41,1004,84,278.43,64,0.0,10000,7.53,15.13,219,0.0,,,803,Clouds,broken clouds,04n
6032,Dublin 18,2025-02-22 16:08:23,2025-02-24 00:00:00,281.12,277.38,1004,83,278.24,56,0.0,10000,7.34,14.95,220,0.0,,,803,Clouds,broken clouds,04n
6033,Dublin 18,2025-02-22 16:08:23,2025-02-24 01:00:00,281.13,277.61,1004,82,278.09,100,0.0,10000,6.65,14.21,225,0.0,,,804,Clouds,overcast clouds,04n
6034,Dublin 18,2025-02-22 16:08:23,2025-02-24 02:00:00,280.82,277.26,1005,82,277.7,100,0.0,10000,6.5,14.12,226,0.0,,,804,Clouds,overcast clouds,04n
6035,Dublin 18,2025-02-22 16:08:23,2025-02-24 03:00:00,280.52,277.14,1005,82,277.48,69,0.0,10000,5.76,13.34,227,0.0,,,803,Clouds,broken clouds,04n
6036,Dublin 18,2025-02-22 16:08:23,2025-02-24 04:00:00,280.34,276.87,1005,82,277.22,52,0.0,10000,5.87,13.48,231,0.0,,,803,Clouds,broken clouds,04n
6037,Dublin 18,2025-02-22 16:08:23,2025-02-24 05:00:00,280.15,276.64,1005,81,276.96,45,0.0,10000,5.85,13.56,232,0.0,,,802,Clouds,scattered clouds,03n
6038,Dublin 18,2025-02-22 16:08:23,2025-02-24 06:00:00,280.02,276.67,1006,80,276.6,39,0.0,10000,5.36,12.84,227,0.0,,,802,Clouds,scattered clouds,03n
6039,Dublin 18,2025-02-22 16:08:23,2025-02-24 07:00:00,279.94,276.73,1006,81,276.71,32,0.0,10000,4.99,12.21,229,0.0,,,802,Clouds,scattered clouds,03n
6040,Dublin 18,2025-02-22 16:08:23,2025-02-24 08:00:00,279.92,276.88,1006,82,276.94,31,0.09,10000,4.61,11.79,232,0.0,,,802,Clouds,scattered clouds,03d
6041,Dublin 18,2025-02-22 16:08:23,2025-02-24 09:00:00,280.47,277.56,1007,81,277.19,28,0.33,10000,4.62,10.78,234,0.0,,,802,Clouds,scattered clouds,03d
6042,Dublin 18,2025-02-22 16:08:23,2025-02-24 10:00:00,281.19,278.74,1008,78,277.47,46,0.64,10000,4.01,9.47,242,0.0,,,802,Clouds,scattered clouds,03d
6043,Dublin 18,2025-02-22 16:08:23,2025-02-24 11:00:00,281.79,279.55,1008,72,276.93,58,1.0,10000,3.86,7.66,243,0.0,,,803,Clouds,broken clouds,04d
6044,Dublin 18,2025-02-22 16:08:23,2025-02-24 12:00:00,282.4,280.06,1008,65,276.07,49,1.22,10000,4.38,6.98,243,0.0,,,802,Clouds,scattered clouds,03d
6045,Dublin 18,2025-02-22 16:08:23,2025-02-24 13:00:00,282.91,280.66,1008,64,276.17,10,1.2,10000,4.46,6.99,240,0.0,,,800,Clear,clear sky,01d
6046,Dublin 18,2025-02-22 16:08:23,2025-02-24 14:00:00,283.24,281.92,1007,62,276.12,35,0.97,10000,4.36,7.03,235,0.0,,,802,Clouds,scattered clouds,03d
6047,Dublin 18,2025-02-22 16:08:23,2025-02-24 15:00:00,283.09,281.09,1007,66,276.93,57,0.62,10000,3.97,7.01,228,0.0,,,803,Clouds,broken clouds,04d
6048,Dublin 18,2025-02-22 17:09:18,2025-02-22 17:00:00,285.03,283.89,1013,62,277.99,5,0.0,10000,3.65,7.86,228,0.0,,,800,Clear,clear sky,01d
6049,Dublin 18,2025-02-22 17:09:18,2025-02-22 18:00:00,284.16,283.04,1013,66,278.06,5,0.0,10000,3.09,7.2,220,0.0,,,800,Clear,clear sky,01n
6050,Dublin 18,2025-02-22 17:09:18,2025-02-22 19:00:00,282.88,281.5,1013,72,278.08,8,0.0,10000,2.73,5.74,201,0.0,,,800,Clear,clear sky,01n
6051,Dublin 18,2025-02-22 17:09:18,2025-02-22 20:00:00,281.58,279.79,1014,78,277.97,6,0.0,10000,2.97,5.41,185,0.0,,,800,Clear,clear sky,01n
6052,Dublin 18,2025-02-22 17:09:18,2025-02-22 21:00:00,280.29,278.11,1015,85,277.94,5,0.0,10000,3.18,6.18,191,0.0,,,800,Clear,clear sky,01n
6053,Dublin 18,2025-02-22 17:09:18,2025-02-22 22:00:00,279.76,277.12,1015,82,276.67,7,0.0,10000,3.76,10.02,192,0.0,,,800,Clear,clear sky,01n
6054,Dublin 18,2025-02-22 17:09:18,2025-02-22 23:00:00,279.72,276.8,1014,81,276.42,19,0.0,10000,4.26,10.87,185,0.0,,,801,Clouds,few clouds,02n
6055,Dublin 18,2025-02-22 17:09:18,2025-02-23 00:00:00,280.04,276.85,1014,83,277.1,17,0.0,10000,5.01,12.2,181,0.0,,,801,Clouds,few clouds,02n
6056,Dublin 18,2025-02-22 17:09:18,2025-02-23 01:00:00,280.62,277.21,1013,82,277.58,100,0.0,10000,5.91,14.28,180,0.0,,,804,Clouds,overcast clouds,04n
6057,Dublin 18,2025-02-22 17:09:18,2025-02-23 02:00:00,281.03,277.43,1012,82,278.02,100,0.0,10000,6.8,16.28,179,0.0,,,804,Clouds,overcast clouds,04n
6058,Dublin 18,2025-02-22 17:09:18,2025-02-23 03:00:00,281.73,277.84,1010,81,278.38,100,0.0,10000,8.5,18.76,181,0.0,,,804,Clouds,overcast clouds,04n
6059,Dublin 18,2025-02-22 17:09:18,2025-02-23 04:00:00,282.16,278.25,1009,79,278.62,100,0.0,10000,9.15,20.5,183,0.0,,,804,Clouds,overcast clouds,04n
6060,Dublin 18,2025-02-22 17:09:18,2025-02-23 05:00:00,282.11,277.93,1008,81,278.75,100,0.0,10000,10.24,21.4,187,0.2,,,500,Rain,light rain,10n
6061,Dublin 18,2025-02-22 17:09:18,2025-02-23 06:00:00,281.88,277.38,1006,83,279.0,100,0.0,10000,11.41,22.84,185,0.2,,,500,Rain,light rain,10n
6062,Dublin 18,2025-02-22 17:09:18,2025-02-23 07:00:00,281.79,277.3,1005,87,279.55,100,0.0,10000,11.2,22.79,180,0.98,,,500,Rain,light rain,10n
6063,Dublin 18,2025-02-22 17:09:18,2025-02-23 08:00:00,282.17,277.95,1004,89,280.21,100,0.01,6212,10.52,23.75,182,1.0,,,501,Rain,moderate rain,10d
6064,Dublin 18,2025-02-22 17:09:18,2025-02-23 09:00:00,282.7,278.65,1002,89,280.77,100,0.07,6716,10.55,23.07,189,1.0,,,501,Rain,moderate rain,10d
6065,Dublin 18,2025-02-22 17:09:18,2025-02-23 10:00:00,283.13,279.28,1002,89,281.18,100,0.07,5654,10.25,22.52,189,1.0,,,501,Rain,moderate rain,10d
6066,Dublin 18,2025-02-22 17:09:18,2025-02-23 11:00:00,283.61,283.01,1001,88,281.57,100,0.14,5290,10.35,22.98,192,1.0,,,501,Rain,moderate rain,10d
6067,Dublin 18,2025-02-22 17:09:18,2025-02-23 12:00:00,284.1,283.57,1000,89,282.21,100,0.15,8976,10.25,23.97,196,1.0,,,501,Rain,moderate rain,10d
6068,Dublin 18,2025-02-22 17:09:18,2025-02-23 13:00:00,284.36,283.86,1001,89,282.46,100,0.24,7403,10.54,20.09,211,1.0,,,501,Rain,moderate rain,10d
6069,Dublin 18,2025-02-22 17:09:18,2025-02-23 14:00:00,283.74,283.1,1001,86,281.39,100,0.13,10000,7.8,19.0,213,1.0,,,500,Rain,light rain,10d
6070,Dublin 18,2025-02-22 17:09:18,2025-02-23 15:00:00,282.79,279.16,1001,85,280.15,100,0.06,10000,8.78,15.91,212,1.0,,,501,Rain,moderate rain,10d
6071,Dublin 18,2025-02-22 17:09:18,2025-02-23 16:00:00,282.66,279.12,1001,84,279.96,100,0.1,10000,8.24,15.96,207,0.8,,,804,Clouds,overcast clouds,04d
6072,Dublin 18,2025-02-22 17:09:18,2025-02-23 17:00:00,282.81,279.18,1002,83,279.99,84,0.0,10000,8.79,17.07,214,0.8,,,803,Clouds,broken clouds,04d
6073,Dublin 18,2025-02-22 17:09:18,2025-02-23 18:00:00,282.61,278.91,1002,82,279.46,72,0.0,10000,8.83,16.71,214,0.8,,,803,Clouds,broken clouds,04n
6074,Dublin 18,2025-02-22 17:09:18,2025-02-23 19:00:00,282.42,278.58,1003,82,279.29,5,0.0,10000,9.16,17.02,215,0.0,,,800,Clear,clear sky,01n
6075,Dublin 18,2025-02-22 17:09:18,2025-02-23 20:00:00,282.03,278.2,1003,83,279.09,53,0.0,10000,8.63,16.6,218,0.0,,,803,Clouds,broken clouds,04n
6076,Dublin 18,2025-02-22 17:09:18,2025-02-23 21:00:00,281.84,278.03,1003,83,278.79,68,0.0,10000,8.32,16.01,218,0.0,,,803,Clouds,broken clouds,04n
6077,Dublin 18,2025-02-22 17:09:18,2025-02-23 22:00:00,281.54,277.69,1004,82,278.54,76,0.0,10000,8.13,16.09,220,0.0,,,803,Clouds,broken clouds,04n
6078,Dublin 18,2025-02-22 17:09:18,2025-02-23 23:00:00,281.19,277.41,1004,84,278.43,64,0.0,10000,7.53,15.13,219,0.0,,,803,Clouds,broken clouds,04n
6079,Dublin 18,2025-02-22 17:09:18,2025-02-24 00:00:00,281.12,277.38,1004,83,278.24,56,0.0,10000,7.34,14.95,220,0.0,,,803,Clouds,broken clouds,04n
6080,Dublin 18,2025-02-22 17:09:18,2025-02-24 01:00:00,281.13,277.61,1004,82,278.09,100,0.0,10000,6.65,14.21,225,0.0,,,804,Clouds,overcast clouds,04n
6081,Dublin 18,2025-02-22 17:09:18,2025-02-24 02:00:00,280.82,277.26,1005,82,277.7,100,0.0,10000,6.5,14.12,226,0.0,,,804,Clouds,overcast clouds,04n
6082,Dublin 18,2025-02-22 17:09:18,2025-02-24 03:00:00,280.52,277.14,1005,82,277.48,69,0.0,10000,5.76,13.34,227,0.0,,,803,Clouds,broken clouds,04n
6083,Dublin 18,2025-02-22 17:09:18,2025-02-24 04:00:00,280.34,276.87,1005,82,277.22,52,0.0,10000,5.87,13.48,231,0.0,,,803,Clouds,broken clouds,04n
6084,Dublin 18,2025-02-22 17:09:18,2025-02-24 05:00:00,280.15,276.64,1005,81,276.96,45,0.0,10000,5.85,13.56,232,0.0,,,802,Clouds,scattered clouds,03n
6085,Dublin 18,2025-02-22 17:09:18,2025-02-24 06:00:00,280.02,276.67,1006,80,276.6,39,0.0,10000,5.36,12.84,227,0.0,,,802,Clouds,scattered clouds,03n
6086,Dublin 18,2025-02-22 17:09:18,2025-02-24 07:00:00,279.94,276.73,1006,81,276.71,32,0.0,10000,4.99,12.21,229,0.0,,,802,Clouds,scattered clouds,03n
6087,Dublin 18,2025-02-22 17:09:18,2025-02-24 08:00:00,279.92,276.88,1006,82,276.94,31,0.09,10000,4.61,11.79,232,0.0,,,802,Clouds,scattered clouds,03d
6088,Dublin 18,2025-02-22 17:09:18,2025-02-24 09:00:00,280.47,277.56,1007,81,277.19,28,0.33,10000,4.62,10.78,234,0.0,,,802,Clouds,scattered clouds,03d
6089,Dublin 18,2025-02-22 17:09:18,2025-02-24 10:00:00,281.19,278.74,1008,78,277.47,46,0.64,10000,4.01,9.47,242,0.0,,,802,Clouds,scattered clouds,03d
6090,Dublin 18,2025-02-22 17:09:18,2025-02-24 11:00:00,281.79,279.55,1008,72,276.93,58,1.0,10000,3.86,7.66,243,0.0,,,803,Clouds,broken clouds,04d
6091,Dublin 18,2025-02-22 17:09:18,2025-02-24 12:00:00,282.4,280.06,1008,65,276.07,49,1.22,10000,4.38,6.98,243,0.0,,,802,Clouds,scattered clouds,03d
6092,Dublin 18,2025-02-22 17:09:18,2025-02-24 13:00:00,282.91,280.66,1008,64,276.17,10,1.2,10000,4.46,6.99,240,0.0,,,800,Clear,clear sky,01d
6093,Dublin 18,2025-02-22 17:09:18,2025-02-24 14:00:00,283.24,281.92,1007,62,276.12,35,0.97,10000,4.36,7.03,235,0.0,,,802,Clouds,scattered clouds,03d
6094,Dublin 18,2025-02-22 17:09:18,2025-02-24 15:00:00,283.09,281.09,1007,66,276.93,57,0.62,10000,3.97,7.01,228,0.0,,,803,Clouds,broken clouds,04d
6095,Dublin 18,2025-02-22 17:09:18,2025-02-24 16:00:00,282.26,280.09,1007,74,277.73,68,0.29,10000,3.93,7.92,220,0.2,,,500,Rain,light rain,10d
6096,Dublin 18,2025-02-22 18:10:14,2025-02-22 18:00:00,282.81,281.16,1013,70,277.61,5,0.0,10000,3.17,7.3,222,0.0,,,800,Clear,clear sky,01n
6097,Dublin 18,2025-02-22 18:10:14,2025-02-22 19:00:00,282.21,280.75,1013,74,277.83,4,0.0,10000,2.66,4.06,200,0.0,,,800,Clear,clear sky,01n
6098,Dublin 18,2025-02-22 18:10:14,2025-02-22 20:00:00,281.39,279.7,1013,78,277.79,4,0.0,10000,2.76,4.5,184,0.0,,,800,Clear,clear sky,01n
6099,Dublin 18,2025-02-22 18:10:14,2025-02-22 21:00:00,280.6,278.5,1014,82,277.73,4,0.0,10000,3.16,6.24,192,0.0,,,800,Clear,clear sky,01n
6100,Dublin 18,2025-02-22 18:10:14,2025-02-22 22:00:00,280.39,277.87,1014,82,277.53,15,0.0,10000,3.79,10.44,196,0.0,,,801,Clouds,few clouds,02n
6101,Dublin 18,2025-02-22 18:10:14,2025-02-22 23:00:00,279.82,276.84,1014,81,276.65,23,0.0,10000,4.43,11.08,189,0.0,,,801,Clouds,few clouds,02n
6102,Dublin 18,2025-02-22 18:10:14,2025-02-23 00:00:00,280.19,276.99,1013,81,276.95,30,0.0,10000,5.1,12.64,185,0.0,,,802,Clouds,scattered clouds,03n
6103,Dublin 18,2025-02-22 18:10:14,2025-02-23 01:00:00,280.68,277.18,1013,81,277.5,100,0.0,10000,6.2,15.41,181,0.0,,,804,Clouds,overcast clouds,04n
6104,Dublin 18,2025-02-22 18:10:14,2025-02-23 02:00:00,281.26,277.57,1011,81,278.01,100,0.0,10000,7.29,16.97,181,0.0,,,804,Clouds,overcast clouds,04n
6105,Dublin 18,2025-02-22 18:10:14,2025-02-23 03:00:00,281.8,277.81,1010,80,278.38,100,0.0,10000,8.98,19.41,183,0.0,,,804,Clouds,overcast clouds,04n
6106,Dublin 18,2025-02-22 18:10:14,2025-02-23 04:00:00,281.87,277.66,1008,81,278.62,100,0.0,10000,10.04,21.34,186,0.2,,,500,Rain,light rain,10n
6107,Dublin 18,2025-02-22 18:10:14,2025-02-23 05:00:00,282.03,277.69,1007,81,278.81,100,0.0,10000,10.87,21.67,183,0.21,,,500,Rain,light rain,10n
6108,Dublin 18,2025-02-22 18:10:14,2025-02-23 06:00:00,281.65,277.01,1006,84,278.83,100,0.0,10000,11.71,23.12,183,0.69,,,500,Rain,light rain,10n
6109,Dublin 18,2025-02-22 18:10:14,2025-02-23 07:00:00,281.48,276.69,1004,87,279.31,100,0.0,10000,12.21,23.77,180,1.0,,,500,Rain,light rain,10n
6110,Dublin 18,2025-02-22 18:10:14,2025-02-23 08:00:00,281.87,277.24,1003,89,279.99,100,0.01,10000,12.08,24.14,184,1.0,,,500,Rain,light rain,10d
6111,Dublin 18,2025-02-22 18:10:14,2025-02-23 09:00:00,282.58,278.26,1002,88,280.53,100,0.07,5616,11.71,25.07,185,1.0,,,501,Rain,moderate rain,10d
6112,Dublin 18,2025-02-22 18:10:14,2025-02-23 10:00:00,283.22,282.58,1002,88,281.19,100,0.07,6501,10.39,23.33,190,1.0,,,501,Rain,moderate rain,10d
6113,Dublin 18,2025-02-22 18:10:14,2025-02-23 11:00:00,283.71,283.15,1001,89,281.77,100,0.14,8077,10.63,22.67,192,1.0,,,501,Rain,moderate rain,10d
6114,Dublin 18,2025-02-22 18:10:14,2025-02-23 12:00:00,284.09,283.59,1000,90,282.32,100,0.15,5591,9.9,23.19,196,1.0,,,501,Rain,moderate rain,10d
6115,Dublin 18,2025-02-22 18:10:14,2025-02-23 13:00:00,284.37,283.92,1000,91,282.75,100,0.24,3939,9.51,18.74,210,1.0,,,501,Rain,moderate rain,10d
6116,Dublin 18,2025-02-22 18:10:14,2025-02-23 14:00:00,284.07,283.38,1000,83,281.12,100,0.13,10000,9.33,19.34,216,1.0,,,500,Rain,light rain,10d
6117,Dublin 18,2025-02-22 18:10:14,2025-02-23 15:00:00,283.64,282.94,1000,84,280.82,100,0.06,10000,7.82,15.01,214,1.0,,,500,Rain,light rain,10d
6118,Dublin 18,2025-02-22 18:10:14,2025-02-23 16:00:00,283.26,282.49,1000,83,280.38,100,0.1,10000,8.95,17.74,212,0.8,,,804,Clouds,overcast clouds,04d
6119,Dublin 18,2025-02-22 18:10:14,2025-02-23 17:00:00,283.05,279.39,1001,81,279.77,92,0.0,10000,9.24,17.5,215,0.8,,,804,Clouds,overcast clouds,04d
6120,Dublin 18,2025-02-22 18:10:14,2025-02-23 18:00:00,282.89,279.16,1001,79,279.2,83,0.0,10000,9.34,17.73,215,0.8,,,803,Clouds,broken clouds,04n
6121,Dublin 18,2025-02-22 18:10:14,2025-02-23 19:00:00,282.38,278.53,1002,82,279.3,16,0.0,10000,9.18,17.47,215,0.0,,,801,Clouds,few clouds,02n
